customer_id,archetype,price_tier,time_preference,day_preference,basket_size_bias,preferred_sections,preferred_categories,expected_visits,actual_visits
388,regular,budget,dinner,weekday,large,"Mexican,Japanese","Bakery,Appetizer",16,16
1872,occasional,premium,dinner,weekday,small,Steakhouse,"Main,Beverage",10,10
7867,infrequent,budget,lunch,weekend,medium,American,"Dessert,Beverage",3,3
7265,infrequent,mid,lunch,weekend,small,Healthy_Vegan,"Main,Food",3,2
3175,occasional,mid,lunch,weekday,medium,"Healthy_Vegan,American","Alcohol,Dessert,Main",12,12
5294,infrequent,budget,morning,any,large,Cafe,"Alcohol,Dessert",3,3
4396,occasional,budget,dinner,weekday,large,"Italian,Steakhouse","Dessert,Bakery",12,12
5407,infrequent,budget,flexible,weekday,medium,Italian,"Alcohol,Side",3,3
7714,infrequent,budget,flexible,weekend,medium,Mexican,"Appetizer,Main",4,3
4413,occasional,mid,dinner,any,small,Italian,"Appetizer,Alcohol,Side",10,10
1466,regular,mid,lunch,any,medium,American,"Side,Food",23,18
7477,infrequent,budget,dinner,any,medium,"American,Japanese","Appetizer,Beverage",3,3
9260,one_timer,premium,dinner,any,medium,Steakhouse,"Side,Appetizer",1,1
3572,occasional,mid,dinner,any,medium,"American,Japanese","Beverage,Side",9,9
3264,occasional,budget,dinner,weekday,small,Steakhouse,"Beverage,Bakery,Appetizer",7,7
8463,one_timer,premium,dinner,weekday,small,Japanese,"Beverage,Alcohol,Side",1,1
7706,infrequent,premium,dinner,any,medium,Mexican,"Appetizer,Alcohol,Side",3,3
3029,occasional,mid,morning,any,large,Cafe,"Food,Side",10,10
746,regular,premium,dinner,any,small,Steakhouse,"Appetizer,Bakery",15,12
239,regular,mid,morning,any,medium,Cafe,"Alcohol,Bakery,Food",23,13
195,regular,premium,dinner,any,medium,"Italian,Steakhouse","Alcohol,Food",19,19
9064,one_timer,mid,dinner,any,medium,Mexican,"Dessert,Food",1,1
2125,occasional,budget,dinner,weekday,medium,"American,Steakhouse","Side,Food,Main",11,11
5392,infrequent,premium,dinner,weekend,medium,"Italian,Mexican","Dessert,Main,Food",4,4
3190,occasional,mid,morning,any,medium,Cafe,"Dessert,Bakery",9,9
5875,infrequent,mid,dinner,any,large,"Japanese,American","Main,Beverage",4,4
501,regular,mid,morning,any,medium,Cafe,"Appetizer,Food,Main",17,12
2784,occasional,premium,flexible,weekday,medium,Healthy_Vegan,"Beverage,Alcohol,Bakery",7,6
6590,infrequent,mid,flexible,weekend,small,Healthy_Vegan,"Food,Appetizer",3,2
8742,one_timer,budget,dinner,any,medium,"Steakhouse,Mexican","Appetizer,Beverage",1,1
1809,occasional,budget,dinner,weekday,large,"Mexican,Italian","Bakery,Beverage",5,5
8526,one_timer,budget,morning,any,small,Cafe,"Bakery,Dessert",1,1
6244,infrequent,mid,lunch,any,large,"Healthy_Vegan,American","Beverage,Alcohol",2,2
1760,occasional,mid,morning,weekend,medium,Cafe,"Dessert,Main",11,8
9704,one_timer,budget,morning,weekday,large,Cafe,"Food,Bakery",1,1
4679,infrequent,premium,flexible,any,large,Healthy_Vegan,"Dessert,Food,Appetizer",2,2
3581,occasional,premium,dinner,weekend,small,Mexican,"Bakery,Alcohol",5,5
3546,occasional,mid,dinner,weekday,small,American,"Dessert,Beverage",9,9
8690,one_timer,budget,morning,any,medium,Cafe,"Appetizer,Alcohol,Main",1,1
3309,occasional,budget,morning,weekend,large,Cafe,"Main,Alcohol",6,6
1456,regular,mid,lunch,weekday,large,American,"Beverage,Main",26,20
7476,infrequent,budget,dinner,weekday,small,"American,Steakhouse","Appetizer,Food,Bakery",3,3
6777,infrequent,mid,dinner,weekday,medium,Italian,"Food,Alcohol,Bakery",3,3
440,regular,premium,lunch,any,medium,American,"Main,Side,Dessert",15,14
5241,infrequent,premium,lunch,weekday,small,Healthy_Vegan,"Main,Bakery",4,3
3678,occasional,budget,flexible,any,medium,Cafe,"Appetizer,Food,Beverage",12,10
7532,infrequent,mid,dinner,weekday,small,American,"Food,Main",2,2
1334,regular,mid,morning,weekday,medium,Cafe,"Dessert,Beverage,Alcohol",16,15
1027,regular,premium,dinner,any,large,Steakhouse,"Dessert,Main",20,13
6245,infrequent,premium,dinner,weekday,medium,Steakhouse,"Appetizer,Food,Main",4,4
3226,occasional,mid,morning,weekday,small,Cafe,"Alcohol,Dessert,Food",11,11
814,regular,mid,dinner,any,medium,Steakhouse,"Appetizer,Dessert,Food",18,15
7627,infrequent,budget,dinner,weekday,large,Italian,"Main,Appetizer",4,4
6755,infrequent,premium,dinner,any,large,"American,Japanese","Alcohol,Appetizer,Beverage",2,2
1878,occasional,mid,dinner,weekend,medium,"American,Italian","Bakery,Alcohol",12,12
8207,one_timer,premium,flexible,any,small,Steakhouse,"Food,Alcohol,Bakery",1,1
9461,one_timer,budget,dinner,weekend,large,Japanese,"Alcohol,Side",1,1
422,regular,mid,morning,any,small,Cafe,"Appetizer,Bakery",26,14
6030,infrequent,budget,lunch,any,medium,"American,Healthy_Vegan","Main,Beverage,Alcohol",2,2
5267,infrequent,budget,dinner,any,medium,Japanese,"Beverage,Alcohol",2,2
9678,one_timer,mid,lunch,any,large,American,"Dessert,Appetizer",1,1
4359,occasional,mid,lunch,any,medium,American,"Food,Beverage",10,10
3295,occasional,budget,dinner,any,small,"Italian,Steakhouse","Main,Food",12,12
5098,infrequent,mid,morning,weekend,small,Cafe,"Alcohol,Appetizer",3,3
2522,occasional,premium,morning,weekend,large,Cafe,"Alcohol,Appetizer",7,7
35,regular,mid,dinner,any,small,Italian,"Dessert,Alcohol",17,17
6842,infrequent,mid,dinner,any,medium,"Mexican,Steakhouse","Beverage,Alcohol",3,3
2923,occasional,premium,dinner,any,large,"American,Steakhouse","Alcohol,Beverage,Dessert",10,9
2373,occasional,budget,dinner,any,medium,Japanese,"Bakery,Beverage",5,5
1174,regular,mid,dinner,weekend,medium,American,"Appetizer,Alcohol,Beverage",24,22
7542,infrequent,mid,lunch,weekday,medium,"American,Healthy_Vegan","Side,Appetizer",4,4
7994,infrequent,premium,lunch,any,medium,"American,Healthy_Vegan","Dessert,Bakery",2,2
5930,infrequent,budget,dinner,weekday,large,Mexican,"Beverage,Side",4,4
1969,occasional,budget,flexible,weekday,medium,Cafe,"Main,Side",6,6
4404,occasional,mid,lunch,any,large,"American,Healthy_Vegan","Appetizer,Dessert,Food",11,11
9191,one_timer,mid,dinner,any,medium,"Japanese,Mexican","Beverage,Appetizer,Food",1,1
7424,infrequent,mid,dinner,any,small,"Steakhouse,American","Alcohol,Side",2,2
201,regular,budget,dinner,weekday,small,"Italian,Japanese","Appetizer,Dessert",28,28
624,regular,mid,dinner,any,small,"Japanese,Italian","Appetizer,Dessert",19,19
8063,one_timer,budget,lunch,any,small,Healthy_Vegan,"Alcohol,Side",1,1
4983,infrequent,mid,dinner,weekday,large,Steakhouse,"Appetizer,Food,Alcohol",4,4
3412,occasional,mid,lunch,weekend,small,Healthy_Vegan,"Main,Alcohol",10,8
846,regular,budget,lunch,weekday,large,American,"Food,Main,Bakery",15,11
312,regular,mid,dinner,weekday,medium,"Steakhouse,Japanese","Side,Appetizer",20,20
5108,infrequent,budget,dinner,weekday,large,Japanese,"Appetizer,Dessert,Alcohol",4,4
6086,infrequent,mid,dinner,any,small,"Japanese,American","Food,Appetizer",3,3
9802,one_timer,budget,dinner,weekday,medium,Japanese,"Beverage,Dessert",1,1
3385,occasional,premium,flexible,weekday,small,American,"Appetizer,Alcohol",5,5
7699,infrequent,budget,morning,weekday,small,Cafe,"Alcohol,Food,Beverage",3,3
5713,infrequent,budget,flexible,any,small,Mexican,"Main,Side,Alcohol",4,4
9338,one_timer,mid,dinner,weekday,small,Italian,"Main,Bakery,Dessert",1,1
3624,occasional,mid,dinner,any,medium,American,"Dessert,Appetizer,Side",6,6
2176,occasional,mid,lunch,weekday,medium,Healthy_Vegan,"Side,Dessert",10,7
8130,one_timer,mid,lunch,weekend,small,"American,Healthy_Vegan","Side,Dessert",1,1
3651,occasional,mid,flexible,any,small,"Healthy_Vegan,Japanese","Bakery,Food,Side",12,10
7597,infrequent,budget,dinner,weekday,small,Mexican,"Side,Alcohol",4,4
2641,occasional,mid,dinner,any,medium,Mexican,"Alcohol,Appetizer",11,11
8886,one_timer,mid,dinner,weekday,medium,Italian,"Beverage,Appetizer",1,1
7534,infrequent,mid,dinner,weekday,medium,Steakhouse,"Beverage,Dessert,Side",2,2
9045,one_timer,mid,lunch,weekday,large,American,"Food,Appetizer",1,1
7489,infrequent,mid,morning,any,medium,Cafe,"Bakery,Dessert",4,4
4608,infrequent,premium,dinner,any,medium,Italian,"Food,Alcohol",4,4
4552,infrequent,mid,dinner,any,medium,Japanese,"Side,Bakery,Beverage",4,4
959,regular,mid,morning,any,small,Cafe,"Appetizer,Side",17,10
4335,occasional,premium,dinner,weekend,medium,Japanese,"Alcohol,Side",5,5
8076,one_timer,mid,morning,weekend,large,Cafe,"Dessert,Alcohol",1,1
6007,infrequent,budget,lunch,weekend,medium,American,"Food,Bakery",3,3
5521,infrequent,budget,flexible,weekday,medium,"Mexican,Cafe","Appetizer,Alcohol",2,2
2764,occasional,premium,dinner,any,large,"American,Japanese","Appetizer,Main",8,8
7454,infrequent,mid,flexible,weekday,medium,"Steakhouse,American","Food,Beverage",4,4
54,regular,mid,dinner,any,medium,Steakhouse,"Dessert,Main",27,20
5202,infrequent,budget,flexible,weekday,large,American,"Side,Main",4,4
4695,infrequent,budget,dinner,any,small,"American,Italian","Appetizer,Beverage,Side",2,2
9327,one_timer,budget,dinner,weekday,small,Italian,"Side,Alcohol",1,1
1757,occasional,premium,morning,weekend,large,Cafe,"Food,Bakery",8,6
8323,one_timer,premium,dinner,any,medium,"Mexican,Japanese","Food,Beverage",1,1
1826,occasional,mid,dinner,any,medium,"Mexican,American","Alcohol,Beverage,Food",6,6
1215,regular,premium,flexible,any,medium,"Steakhouse,Mexican","Side,Beverage",19,14
4075,occasional,mid,dinner,any,medium,Japanese,"Beverage,Dessert",5,5
3293,occasional,mid,dinner,any,medium,Italian,"Beverage,Food,Main",6,6
9922,one_timer,budget,dinner,weekday,medium,Steakhouse,"Food,Dessert,Bakery",1,1
3934,occasional,mid,morning,weekday,small,Cafe,"Dessert,Food",11,10
1325,regular,premium,dinner,weekday,small,Mexican,"Dessert,Beverage",20,20
1423,regular,premium,dinner,any,medium,Italian,"Side,Bakery,Appetizer",23,20
3880,occasional,budget,dinner,weekday,small,Steakhouse,"Bakery,Beverage,Appetizer",7,5
4003,occasional,mid,dinner,weekday,small,Italian,"Alcohol,Bakery,Dessert",9,8
3374,occasional,budget,dinner,weekday,medium,Steakhouse,"Main,Dessert",5,5
5884,infrequent,mid,morning,any,small,Cafe,"Beverage,Food,Side",3,3
1520,occasional,premium,dinner,weekday,medium,Mexican,"Main,Side",8,8
9432,one_timer,budget,flexible,weekend,medium,Healthy_Vegan,"Bakery,Beverage",1,1
6658,infrequent,budget,dinner,weekday,large,Japanese,"Main,Beverage",2,2
6328,infrequent,mid,morning,weekday,medium,Cafe,"Appetizer,Bakery",2,2
1900,occasional,budget,dinner,weekday,medium,"Japanese,American","Side,Appetizer,Main",11,11
1191,regular,mid,lunch,any,medium,American,"Appetizer,Beverage",15,15
5349,infrequent,mid,flexible,weekday,small,American,"Side,Food",2,2
6914,infrequent,mid,lunch,weekend,small,Healthy_Vegan,"Dessert,Beverage,Side",3,3
8928,one_timer,mid,dinner,any,small,American,"Alcohol,Bakery",1,1
1518,occasional,mid,morning,weekday,small,Cafe,"Alcohol,Beverage,Main",7,7
1582,occasional,budget,dinner,weekend,medium,Japanese,"Alcohol,Bakery",9,8
6982,infrequent,mid,dinner,weekend,small,"American,Japanese","Side,Dessert",2,2
863,regular,mid,morning,weekday,large,Cafe,"Side,Bakery",15,13
3738,occasional,budget,dinner,weekend,small,"American,Japanese","Beverage,Dessert",5,5
5870,infrequent,mid,dinner,weekday,large,Italian,"Food,Alcohol,Bakery",3,3
8472,one_timer,budget,morning,weekday,medium,Cafe,"Bakery,Appetizer,Alcohol",1,1
866,regular,budget,dinner,weekday,small,"Italian,Mexican","Alcohol,Side",18,18
3697,occasional,budget,morning,any,large,Cafe,"Appetizer,Main",11,11
3163,occasional,budget,flexible,weekday,large,"Japanese,American","Main,Beverage",9,9
6715,infrequent,budget,lunch,any,medium,American,"Side,Main",3,3
9261,one_timer,budget,morning,weekend,small,Cafe,"Appetizer,Alcohol",1,1
8461,one_timer,premium,flexible,weekend,large,"Japanese,American","Side,Food",1,1
5872,infrequent,budget,dinner,any,medium,Steakhouse,"Side,Beverage,Food",2,2
3359,occasional,budget,dinner,weekday,large,Japanese,"Main,Bakery",6,6
7596,infrequent,mid,dinner,weekend,large,"Italian,Japanese","Dessert,Bakery",4,4
4198,occasional,budget,dinner,any,medium,American,"Bakery,Beverage",7,7
6872,infrequent,premium,flexible,any,medium,Italian,"Appetizer,Beverage",4,4
8374,one_timer,budget,dinner,any,small,"Japanese,Steakhouse","Dessert,Appetizer",1,1
7467,infrequent,budget,lunch,weekday,small,Healthy_Vegan,"Side,Alcohol",4,4
9019,one_timer,budget,dinner,weekday,small,"Japanese,American","Appetizer,Beverage",1,1
3217,occasional,mid,morning,any,medium,Cafe,"Appetizer,Side,Alcohol",8,6
8110,one_timer,budget,dinner,weekday,large,American,"Main,Beverage,Appetizer",1,1
8280,one_timer,mid,morning,any,medium,Cafe,"Dessert,Alcohol,Side",1,1
1540,occasional,budget,lunch,weekday,medium,"American,Healthy_Vegan","Side,Beverage",9,9
3927,occasional,mid,lunch,weekend,medium,"Healthy_Vegan,American","Food,Side",5,5
4089,occasional,mid,dinner,weekday,small,Japanese,"Bakery,Side,Dessert",8,8
7731,infrequent,mid,morning,weekend,medium,Cafe,"Side,Food,Beverage",2,2
3252,occasional,budget,dinner,any,medium,American,"Side,Main,Appetizer",8,8
3203,occasional,mid,flexible,weekday,small,"Steakhouse,Mexican","Beverage,Main",8,8
766,regular,premium,dinner,any,small,Italian,"Food,Alcohol",25,25
2630,occasional,mid,flexible,any,small,"Mexican,Steakhouse","Food,Alcohol,Main",8,8
1719,occasional,premium,lunch,any,small,Healthy_Vegan,"Dessert,Side,Beverage",11,11
2029,occasional,premium,dinner,any,small,"Steakhouse,Italian","Bakery,Main",12,12
9285,one_timer,premium,morning,any,large,Cafe,"Alcohol,Bakery",1,1
8752,one_timer,budget,morning,any,medium,Cafe,"Main,Appetizer",1,1
4102,occasional,budget,dinner,weekday,medium,Steakhouse,"Food,Bakery",12,9
7698,infrequent,premium,dinner,any,large,Mexican,"Beverage,Alcohol,Bakery",4,4
3594,occasional,mid,dinner,weekday,small,American,"Alcohol,Appetizer",6,6
2623,occasional,mid,dinner,weekday,medium,"Steakhouse,Mexican","Appetizer,Alcohol",11,11
2332,occasional,premium,flexible,weekend,small,"Japanese,Mexican","Side,Appetizer",9,9
2182,occasional,mid,lunch,weekday,large,American,"Beverage,Bakery",10,10
1161,regular,budget,dinner,weekday,small,"Italian,American","Side,Alcohol,Main",24,24
9106,one_timer,premium,lunch,weekday,medium,Healthy_Vegan,"Main,Dessert",1,1
2948,occasional,premium,dinner,any,medium,American,"Alcohol,Dessert",11,10
9418,one_timer,budget,dinner,any,small,"Mexican,Steakhouse","Food,Beverage,Bakery",1,1
1814,occasional,mid,morning,weekday,large,Cafe,"Bakery,Main",10,8
7016,infrequent,mid,flexible,weekday,small,American,"Food,Alcohol,Dessert",3,3
9608,one_timer,budget,dinner,weekday,large,Japanese,"Food,Bakery",1,1
5433,infrequent,mid,dinner,any,medium,Italian,"Food,Appetizer,Dessert",2,2
8943,one_timer,mid,lunch,weekday,small,"Healthy_Vegan,American","Bakery,Appetizer,Main",1,1
5776,infrequent,budget,dinner,weekday,large,"American,Japanese","Food,Bakery,Beverage",2,2
2223,occasional,budget,dinner,any,small,Steakhouse,"Main,Side",5,5
7917,infrequent,mid,flexible,any,medium,"Cafe,Italian","Side,Food",4,4
8931,one_timer,premium,morning,weekday,small,Cafe,"Dessert,Appetizer,Bakery",1,1
6227,infrequent,budget,flexible,any,small,Cafe,"Beverage,Food",3,3
6713,infrequent,budget,flexible,any,small,American,"Bakery,Alcohol,Side",4,4
1414,regular,mid,morning,weekday,small,Cafe,"Beverage,Appetizer",16,14
8753,one_timer,mid,lunch,weekday,medium,Healthy_Vegan,"Food,Main",1,1
5637,infrequent,mid,flexible,any,medium,"Japanese,Mexican","Bakery,Beverage",3,3
2985,occasional,mid,dinner,weekend,medium,Mexican,"Beverage,Dessert",5,5
1283,regular,budget,dinner,any,medium,Steakhouse,"Beverage,Main",23,15
5846,infrequent,budget,morning,weekday,small,Cafe,"Alcohol,Food,Beverage",4,4
341,regular,mid,dinner,any,small,"American,Steakhouse","Beverage,Side,Dessert",17,16
2062,occasional,premium,dinner,any,medium,"American,Italian","Bakery,Side",7,7
7863,infrequent,mid,dinner,any,small,"Italian,American","Bakery,Food",4,4
1581,occasional,budget,dinner,any,medium,"Japanese,Mexican","Bakery,Appetizer",12,12
4326,occasional,budget,flexible,any,small,Japanese,"Alcohol,Beverage",8,6
7347,infrequent,budget,lunch,weekday,large,"Healthy_Vegan,American","Main,Beverage",4,4
1883,occasional,mid,lunch,weekday,medium,"Healthy_Vegan,American","Alcohol,Food",9,9
9605,one_timer,budget,dinner,weekend,small,American,"Bakery,Main",1,1
2103,occasional,mid,flexible,any,medium,Steakhouse,"Bakery,Appetizer",12,12
6497,infrequent,mid,morning,any,large,Cafe,"Dessert,Food,Beverage",3,3
9979,one_timer,budget,morning,weekend,large,Cafe,"Dessert,Beverage,Food",1,1
8652,one_timer,premium,flexible,any,medium,Mexican,"Bakery,Dessert",1,1
8951,one_timer,budget,morning,weekday,small,Cafe,"Dessert,Appetizer,Bakery",1,1
5159,infrequent,mid,lunch,weekday,large,"American,Healthy_Vegan","Side,Main,Appetizer",2,2
4309,occasional,budget,morning,weekday,small,Cafe,"Beverage,Alcohol",12,11
5984,infrequent,premium,dinner,weekday,small,Steakhouse,"Appetizer,Bakery,Beverage",3,3
131,regular,mid,dinner,any,medium,American,"Dessert,Side",19,19
8887,one_timer,mid,dinner,weekday,medium,American,"Beverage,Dessert",1,1
9146,one_timer,mid,dinner,any,medium,American,"Food,Dessert",1,1
7673,infrequent,premium,morning,any,small,Cafe,"Side,Food",2,2
6338,infrequent,premium,dinner,weekday,medium,Steakhouse,"Appetizer,Bakery",2,2
3299,occasional,budget,morning,any,small,Cafe,"Beverage,Bakery",10,6
1153,regular,mid,dinner,weekend,medium,"American,Italian","Appetizer,Bakery",24,24
635,regular,mid,dinner,weekday,medium,Mexican,"Main,Dessert",16,16
2846,occasional,mid,dinner,weekday,medium,"Mexican,Japanese","Beverage,Food,Bakery",7,7
4305,occasional,budget,dinner,any,medium,Mexican,"Beverage,Dessert,Alcohol",5,5
8878,one_timer,budget,flexible,weekday,large,"American,Healthy_Vegan","Bakery,Alcohol",1,1
5000,infrequent,mid,dinner,weekday,medium,Italian,"Side,Appetizer",4,4
3564,occasional,mid,dinner,weekend,medium,"Steakhouse,Mexican","Food,Side,Alcohol",7,7
8140,one_timer,mid,dinner,any,medium,"American,Mexican","Alcohol,Food",1,1
5496,infrequent,mid,flexible,any,medium,"Mexican,Japanese","Main,Food",3,3
534,regular,budget,dinner,weekday,medium,Italian,"Appetizer,Dessert",19,19
8896,one_timer,mid,dinner,any,medium,Japanese,"Bakery,Alcohol",1,1
8559,one_timer,mid,morning,any,small,Cafe,"Side,Appetizer,Beverage",1,1
5859,infrequent,premium,dinner,weekday,large,"Mexican,Steakhouse","Bakery,Dessert",3,3
1326,regular,premium,flexible,weekday,large,Mexican,"Side,Bakery,Beverage",17,15
5269,infrequent,budget,flexible,weekday,medium,Italian,"Main,Side,Dessert",2,2
4869,infrequent,mid,flexible,any,medium,Mexican,"Alcohol,Bakery",2,2
9617,one_timer,budget,lunch,weekday,medium,Healthy_Vegan,"Appetizer,Side",1,1
1777,occasional,premium,morning,any,medium,Cafe,"Alcohol,Beverage",11,10
3069,occasional,mid,lunch,any,medium,"Healthy_Vegan,American","Main,Bakery,Beverage",6,6
1353,regular,budget,dinner,weekday,large,Mexican,"Food,Dessert",24,22
3805,occasional,budget,flexible,weekend,medium,"Italian,American","Food,Beverage",5,5
3932,occasional,budget,lunch,weekend,medium,American,"Dessert,Side,Alcohol",9,7
9143,one_timer,premium,morning,any,large,Cafe,"Food,Dessert",1,1
3526,occasional,budget,morning,weekday,large,Cafe,"Appetizer,Side,Bakery",12,12
9850,one_timer,mid,morning,any,medium,Cafe,"Bakery,Food",1,1
5379,infrequent,premium,morning,any,small,Cafe,"Side,Appetizer",3,3
9079,one_timer,budget,dinner,weekend,small,American,"Main,Bakery",1,1
7183,infrequent,budget,dinner,weekday,small,"American,Steakhouse","Side,Appetizer",2,2
9875,one_timer,budget,lunch,weekend,small,"American,Healthy_Vegan","Beverage,Main,Alcohol",1,1
9318,one_timer,budget,dinner,weekday,small,"American,Mexican","Bakery,Side",1,1
2667,occasional,mid,morning,weekend,medium,Cafe,"Alcohol,Bakery,Appetizer",10,9
701,regular,budget,dinner,weekday,small,Mexican,"Main,Beverage,Alcohol",23,21
6414,infrequent,budget,dinner,weekend,small,Italian,"Alcohol,Appetizer,Dessert",2,2
2243,occasional,mid,lunch,weekend,large,Healthy_Vegan,"Main,Food",11,7
